80,326
80,368
80,422
80,472
80,570
80,737
80,833
80,885
80,899
326,368
326,422
326,472
326,570
326,737
326,833
326,885
326,899
368,422
368,472
368,570
368,737
368,833
368,885
368,899
422,472
422,570
422,737
422,833
422,885
422,899
472,570
472,737
472,833
472,885
472,899
570,737
570,833
570,885
570,899
737,833
737,885
737,899
833,885
833,899
885,899
188,319
188,456
188,707
188,756
188,767
188,825
319,456
319,707
319,756
319,767
319,825
456,707
456,756
456,767
456,825
707,756
707,767
707,825
756,767
756,825
767,825
80,277
80,720
80,732
80,772
80,833
80,876
80,885
277,720
277,732
277,772
277,833
277,876
277,885
720,732
720,772
720,833
720,876
720,885
732,772
732,833
732,876
732,885
772,833
772,876
772,885
833,876
833,885
876,885
25,80
25,168
25,231
25,247
25,259
25,443
25,470
25,518
25,571
25,634
25,722
25,737
25,756
25,767
80,168
80,231
80,247
80,259
80,443
80,470
80,518
80,571
80,634
80,722
80,737
80,756
80,767
168,231
168,247
168,259
168,443
168,470
168,518
168,571
168,634
168,722
168,737
168,756
168,767
231,247
231,259
231,443
231,470
231,518
231,571
231,634
231,722
231,737
231,756
231,767
247,259
247,443
247,470
247,518
247,571
247,634
247,722
247,737
247,756
247,767
259,443
259,470
259,518
259,571
259,634
259,722
259,737
259,756
259,767
443,470
443,518
443,571
443,634
443,722
443,737
443,756
443,767
470,518
470,571
470,634
470,722
470,737
470,756
470,767
518,571
518,634
518,722
518,737
518,756
518,767
571,634
571,722
571,737
571,756
571,767
634,722
634,737
634,756
634,767
722,737
722,756
722,767
737,756
737,767
756,767
14,66
14,100
14,163
14,518
14,782
14,876
14,902
14,903
66,100
66,163
66,518
66,782
66,876
66,902
66,903
100,163
100,518
100,782
100,876
100,902
100,903
163,518
163,782
163,876
163,902
163,903
518,782
518,876
518,902
518,903
782,876
782,902
782,903
876,902
876,903
902,903
188,319
188,456
188,707
188,767
188,825
319,456
319,707
319,767
319,825
456,707
456,767
456,825
707,767
707,825
767,825
97,144
97,194
97,318
97,387
97,595
97,669
97,676
97,794
97,807
97,830
144,194
144,318
144,387
144,595
144,669
144,676
144,794
144,807
144,830
194,318
194,387
194,595
194,669
194,676
194,794
194,807
194,830
318,387
318,595
318,669
318,676
318,794
318,807
318,830
387,595
387,669
387,676
387,794
387,807
387,830
595,669
595,676
595,794
595,807
595,830
669,676
669,794
669,807
669,830
676,794
676,807
676,830
794,807
794,830
807,830
40,80
40,203
40,405
40,414
40,571
40,613
40,647
40,780
40,808
40,858
40,870
40,944
80,203
80,405
80,414
80,571
80,613
80,647
80,780
80,808
80,858
80,870
80,944
203,405
203,414
203,571
203,613
203,647
203,780
203,808
203,858
203,870
203,944
405,414
405,571
405,613
405,647
405,780
405,808
405,858
405,870
405,944
414,571
414,613
414,647
414,780
414,808
414,858
414,870
414,944
571,613
571,647
571,780
571,808
571,858
571,870
571,944
613,647
613,780
613,808
613,858
613,870
613,944
647,780
647,808
647,858
647,870
647,944
780,808
780,858
780,870
780,944
808,858
808,870
808,944
858,870
858,944
870,944
85,277
85,472
85,737
85,807
85,833
85,885
85,886
277,472
277,737
277,807
277,833
277,885
277,886
472,737
472,807
472,833
472,885
472,886
737,807
737,833
737,885
737,886
807,833
807,885
807,886
833,885
833,886
885,886
97,144
97,310
97,318
97,322
97,336
97,359
97,405
97,480
97,518
97,595
97,622
97,647
97,685
97,767
97,794
97,830
97,870
144,310
144,318
144,322
144,336
144,359
144,405
144,480
144,518
144,595
144,622
144,647
144,685
144,767
144,794
144,830
144,870
310,318
310,322
310,336
310,359
310,405
310,480
310,518
310,595
310,622
310,647
310,685
310,767
310,794
310,830
310,870
318,322
318,336
318,359
318,405
318,480
318,518
318,595
318,622
318,647
318,685
318,767
318,794
318,830
318,870
322,336
322,359
322,405
322,480
322,518
322,595
322,622
322,647
322,685
322,767
322,794
322,830
322,870
336,359
336,405
336,480
336,518
336,595
336,622
336,647
336,685
336,767
336,794
336,830
336,870
359,405
359,480
359,518
359,595
359,622
359,647
359,685
359,767
359,794
359,830
359,870
405,480
405,518
405,595
405,622
405,647
405,685
405,767
405,794
405,830
405,870
480,518
480,595
480,622
480,647
480,685
480,767
480,794
480,830
480,870
518,595
518,622
518,647
518,685
518,767
518,794
518,830
518,870
595,622
595,647
595,685
595,767
595,794
595,830
595,870
622,647
622,685
622,767
622,794
622,830
622,870
647,685
647,767
647,794
647,830
647,870
685,767
685,794
685,830
685,870
767,794
767,830
767,870
794,830
794,870
830,870
73,188
73,432
73,435
73,456
73,707
73,729
73,756
73,767
73,799
73,825
73,965
188,432
188,435
188,456
188,707
188,729
188,756
188,767
188,799
188,825
188,965
432,435
432,456
432,707
432,729
432,756
432,767
432,799
432,825
432,965
435,456
435,707
435,729
435,756
435,767
435,799
435,825
435,965
456,707
456,729
456,756
456,767
456,799
456,825
456,965
707,729
707,756
707,767
707,799
707,825
707,965
729,756
729,767
729,799
729,825
729,965
756,767
756,799
756,825
756,965
767,799
767,825
767,965
799,825
799,965
825,965
261,395
261,714
395,714
66,163
66,480
66,629
66,634
66,902
66,903
66,950
66,998
163,480
163,629
163,634
163,902
163,903
163,950
163,998
480,629
480,634
480,902
480,903
480,950
480,998
629,634
629,902
629,903
629,950
629,998
634,902
634,903
634,950
634,998
902,903
902,950
902,998
903,950
903,998
950,998
148,326
148,368
148,422
148,472
148,570
148,595
148,732
148,737
148,764
148,833
148,876
148,885
148,899
326,368
326,422
326,472
326,570
326,595
326,732
326,737
326,764
326,833
326,876
326,885
326,899
368,422
368,472
368,570
368,595
368,732
368,737
368,764
368,833
368,876
368,885
368,899
422,472
422,570
422,595
422,732
422,737
422,764
422,833
422,876
422,885
422,899
472,570
472,595
472,732
472,737
472,764
472,833
472,876
472,885
472,899
570,595
570,732
570,737
570,764
570,833
570,876
570,885
570,899
595,732
595,737
595,764
595,833
595,876
595,885
595,899
732,737
732,764
732,833
732,876
732,885
732,899
737,764
737,833
737,876
737,885
737,899
764,833
764,876
764,885
764,899
833,876
833,885
833,899
876,885
876,899
885,899
19,80
19,111
19,247
19,277
19,451
19,472
19,487
19,488
19,523
19,571
19,722
19,732
19,737
19,740
19,885
80,111
80,247
80,277
80,451
80,472
80,487
80,488
80,523
80,571
80,722
80,732
80,737
80,740
80,885
111,247
111,277
111,451
111,472
111,487
111,488
111,523
111,571
111,722
111,732
111,737
111,740
111,885
247,277
247,451
247,472
247,487
247,488
247,523
247,571
247,722
247,732
247,737
247,740
247,885
277,451
277,472
277,487
277,488
277,523
277,571
277,722
277,732
277,737
277,740
277,885
451,472
451,487
451,488
451,523
451,571
451,722
451,732
451,737
451,740
451,885
472,487
472,488
472,523
472,571
472,722
472,732
472,737
472,740
472,885
487,488
487,523
487,571
487,722
487,732
487,737
487,740
487,885
488,523
488,571
488,722
488,732
488,737
488,740
488,885
523,571
523,722
523,732
523,737
523,740
523,885
571,722
571,732
571,737
571,740
571,885
722,732
722,737
722,740
722,885
732,737
732,740
732,885
737,740
737,885
740,885
51,66
51,69
51,163
51,243
51,293
51,518
51,600
51,800
51,902
51,903
66,69
66,163
66,243
66,293
66,518
66,600
66,800
66,902
66,903
69,163
69,243
69,293
69,518
69,600
69,800
69,902
69,903
163,243
163,293
163,518
163,600
163,800
163,902
163,903
243,293
243,518
243,600
243,800
243,902
243,903
293,518
293,600
293,800
293,902
293,903
518,600
518,800
518,902
518,903
600,800
600,902
600,903
800,902
800,903
902,903
85,124
85,254
85,404
85,475
85,587
85,682
85,827
85,886
85,950
124,254
124,404
124,475
124,587
124,682
124,827
124,886
124,950
254,404
254,475
254,587
254,682
254,827
254,886
254,950
404,475
404,587
404,682
404,827
404,886
404,950
475,587
475,682
475,827
475,886
475,950
587,682
587,827
587,886
587,950
682,827
682,886
682,950
827,886
827,950
886,950
28,35
28,263
28,336
28,518
28,595
28,722
28,744
28,764
35,263
35,336
35,518
35,595
35,722
35,744
35,764
263,336
263,518
263,595
263,722
263,744
263,764
336,518
336,595
336,722
336,744
336,764
518,595
518,722
518,744
518,764
595,722
595,744
595,764
722,744
722,764
744,764
432,435
432,729
432,799
432,965
435,729
435,799
435,965
729,799
729,965
799,965
79,277
79,444
79,477
79,668
277,444
277,477
277,668
444,477
444,668
477,668
28,35
28,48
28,95
28,263
28,322
28,326
28,336
28,368
28,422
28,480
28,518
28,570
28,744
28,899
28,963
35,48
35,95
35,263
35,322
35,326
35,336
35,368
35,422
35,480
35,518
35,570
35,744
35,899
35,963
48,95
48,263
48,322
48,326
48,336
48,368
48,422
48,480
48,518
48,570
48,744
48,899
48,963
95,263
95,322
95,326
95,336
95,368
95,422
95,480
95,518
95,570
95,744
95,899
95,963
263,322
263,326
263,336
263,368
263,422
263,480
263,518
263,570
263,744
263,899
263,963
322,326
322,336
322,368
322,422
322,480
322,518
322,570
322,744
322,899
322,963
326,336
326,368
326,422
326,480
326,518
326,570
326,744
326,899
326,963
336,368
336,422
336,480
336,518
336,570
336,744
336,899
336,963
368,422
368,480
368,518
368,570
368,744
368,899
368,963
422,480
422,518
422,570
422,744
422,899
422,963
480,518
480,570
480,744
480,899
480,963
518,570
518,744
518,899
518,963
570,744
570,899
570,963
744,899
744,963
899,963
73,188
73,299
73,319
73,456
73,497
73,595
73,707
73,756
73,764
73,767
73,797
73,825
73,910
188,299
188,319
188,456
188,497
188,595
188,707
188,756
188,764
188,767
188,797
188,825
188,910
299,319
299,456
299,497
299,595
299,707
299,756
299,764
299,767
299,797
299,825
299,910
319,456
319,497
319,595
319,707
319,756
319,764
319,767
319,797
319,825
319,910
456,497
456,595
456,707
456,756
456,764
456,767
456,797
456,825
456,910
497,595
497,707
497,756
497,764
497,767
497,797
497,825
497,910
595,707
595,756
595,764
595,767
595,797
595,825
595,910
707,756
707,764
707,767
707,797
707,825
707,910
756,764
756,767
756,797
756,825
756,910
764,767
764,797
764,825
764,910
767,797
767,825
767,910
797,825
797,910
825,910
51,69
51,243
51,293
51,299
51,326
51,368
51,422
51,570
51,600
51,800
51,899
69,243
69,293
69,299
69,326
69,368
69,422
69,570
69,600
69,800
69,899
243,293
243,299
243,326
243,368
243,422
243,570
243,600
243,800
243,899
293,299
293,326
293,368
293,422
293,570
293,600
293,800
293,899
299,326
299,368
299,422
299,570
299,600
299,800
299,899
326,368
